,ltable_id,rtable_id,label,l_entity,r_entity
5154,179,625,0,"{'title': 'ca arcserve bkup r11 .5 win dro sp1 prod only', 'manufacturer': 'computer associates', 'price': '', 'category': 'Backup and Recovery Software', 'subcategory': 'Arcserve', 'platform': 'Windows', 'edition': 'R11.5', 'type': 'Full Version', 'modelno': 'SP1'}","{'title': 'delorme mapping topo usa 6.0 east region', 'manufacturer': '', 'price': 43.36, 'category': 'Software', 'subcategory': 'Mapping', 'platform': 'Windows', 'edition': 'East Region', 'type': 'Topo', 'modelno': '6.0'}"
5155,738,219,0,"{'title': 'print shop 22 deluxe', 'manufacturer': 'encore', 'price': 49.99, 'category': 'Design & Illustration', 'subcategory': 'Graphic Design', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'PS22DX'}","{'title': 'encore inc printmaster gold v 17.0', 'manufacturer': '', 'price': 17.1, 'category': 'Design & Graphics', 'subcategory': 'Desktop Publishing', 'platform': 'Windows', 'edition': 'Gold', 'type': 'Software', 'modelno': '17.0'}"
5156,799,732,0,"{'title': 'hp dss software v. 4.0 complete package t1936aa ua0 )', 'manufacturer': 'hewlett-packard - ( consumables )', 'price': 630.36, 'category': 'Software', 'subcategory': 'Design and Simulation Software', 'platform': 'HP-UX', 'edition': 'Standard', 'type': 'Software Suite', 'modelno': 'T1936AA'}","{'title': 'm109a-g00-4 .0 scansoft pdf converter professional v. 4.0 complete package 1 user w', 'manufacturer': '', 'price': 87.79, 'category': 'Software', 'subcategory': 'Document Management', 'platform': 'Windows', 'edition': 'Professional', 'type': 'PDF Converter', 'modelno': 'M109A-G00-4.0'}"
5157,1170,2547,0,"{'title': 'steinberg cubase 4 digital audio software', 'manufacturer': 'steinberg', 'price': 999.99, 'category': 'Audio Production', 'subcategory': 'DAWs', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'Cubase 4'}","{'title': 'encore software 10072 mavis beacon typing 17 deluxe by broderbund', 'manufacturer': '', 'price': 33.97, 'category': 'Education', 'subcategory': 'Typing & Keyboarding', 'platform': 'Windows', 'edition': 'Deluxe', 'type': 'Software', 'modelno': '17 Deluxe'}"
5158,1117,2892,0,"{'title': 'dk rainbow fish most beautiful fish in the ocean', 'manufacturer': 'encore', 'price': 9.99, 'category': ""Children's Books"", 'subcategory': 'Picture Books', 'platform': 'Print', 'edition': 'Hardcover', 'type': 'Book', 'modelno': 'B07H4P64KZ'}","{'title': 'musical adventure vivaldi', 'manufacturer': '', 'price': 5.95, 'category': 'Music', 'subcategory': 'Classical', 'platform': 'Mobile', 'edition': 'Deluxe', 'type': 'App', 'modelno': 'MAV-002'}"
5159,88,1585,0,"{'title': 'total training for adobe creative suite 3 : design premium bundle', 'manufacturer': 'total training', 'price': 299.99, 'category': 'Software', 'subcategory': 'Design & Multimedia', 'platform': 'Mac', 'edition': 'Premium Bundle', 'type': 'Upgrade', 'modelno': 'CS3'}","{'title': 'microsoft office and windows training ( win 98 me nt 2000 xp )', 'manufacturer': '', 'price': 29.95, 'category': '', 'subcategory': '', 'platform': '', 'edition': '', 'type': '', 'modelno': ''}"
5160,557,521,0,"{'title': 'adobe creative suite cs3 production premium', 'manufacturer': 'adobe', 'price': 1699.0, 'category': 'Software', 'subcategory': 'Creative Suites', 'platform': 'Mac', 'edition': 'Premium', 'type': 'Production', 'modelno': 'CS3'}","{'title': 'adobe cs3 design premium', 'manufacturer': '', 'price': 1865.99, 'category': 'Design & Illustration', 'subcategory': 'Graphic Design', 'platform': 'Windows', 'edition': 'Full Version', 'type': 'Software', 'modelno': 'CS3'}"
5161,455,2057,0,"{'title': 'brainfood games cranium collection 2006', 'manufacturer': 'encore software', 'price': 19.99, 'category': 'Educational', 'subcategory': 'Puzzle', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Single Player', 'modelno': 'CRNM-2006'}","{'title': 'encore software 10118 adventure workshop 4th-6th grade 7th ed sb cs by riverdeep', 'manufacturer': '', 'price': 17.97, 'category': 'Education', 'subcategory': 'Language Arts', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': '10118'}"
5162,839,309,0,"{'title': 'adobe photoshop cs3 extended', 'manufacturer': 'adobe', 'price': 999.0, 'category': 'Software', 'subcategory': 'Graphic Design', 'platform': 'Mac', 'edition': 'Extended', 'type': 'Desktop Software', 'modelno': '10.0'}","{'title': 'adobe cs3 after effects academic', 'manufacturer': '', 'price': 329.99, 'category': 'Video Editing', 'subcategory': 'Education Software', 'platform': 'Windows', 'edition': 'Academic Version', 'type': 'Software', 'modelno': ''}"
5163,642,533,0,"{'title': 'adobe flash pro cs3 [ mac ]', 'manufacturer': 'adobe', 'price': 699.0, 'category': 'Software', 'subcategory': 'Design & Photo', 'platform': 'Mac', 'edition': 'CS3', 'type': 'Video Editing', 'modelno': 'FP10'}","{'title': 'adobe acrobat v8 .0 professional for mac', 'manufacturer': '', 'price': 405.99, 'category': 'Document Management', 'subcategory': 'PDF Software', 'platform': 'Mac', 'edition': 'Professional', 'type': 'Downloadable Software', 'modelno': 'Acrobat 8.0'}"
5164,1264,2752,1,"{'title': 'punch ! professional home design suite', 'manufacturer': 'punch ! software', 'price': 69.99, 'category': 'Home Design', 'subcategory': 'Software', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Desktop', 'modelno': 'PHS-100'}","{'title': 'punch software 35100 punch ! professional home design suite ( small box )', 'manufacturer': 'punch software', 'price': 62.99, 'category': 'Home Design', 'subcategory': 'Software', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Desktop', 'modelno': 'PHS-100'}"
5165,441,744,0,"{'title': 'sony acid music studio', 'manufacturer': 'sony-pictures-digital-entertainment', 'price': 69.99, 'category': 'Music Production', 'subcategory': 'DAWs', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'ACIDMS'}","{'title': 'prw photo explosion deluxe v. 3.0 complete package 1 user cd win', 'manufacturer': '', 'price': 47.6, 'category': 'Photo & Image Editing', 'subcategory': 'Photo Editing Software', 'platform': 'Windows', 'edition': 'Deluxe', 'type': 'Software', 'modelno': 'PE30-WIN-DLX'}"
5166,425,2622,0,"{'title': 'hoyle card games 2007', 'manufacturer': 'encore software', 'price': 29.99, 'category': 'Card Games', 'subcategory': 'Game Collections', 'platform': 'PC', 'edition': '2007 Edition', 'type': 'Game', 'modelno': 'HLC07'}","{'title': 'redshift 5 ( national geographic presents ) ( win 98 me 2000 xp )', 'manufacturer': '', 'price': 39.99, 'category': 'Education', 'subcategory': 'Science', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'NGS-002'}"
5167,1322,2377,0,"{'title': 'adobe creative suite cs3 design premium upsell', 'manufacturer': 'adobe', 'price': 1599.0, 'category': 'Software', 'subcategory': 'Design & Illustration', 'platform': 'Windows', 'edition': 'Premium', 'type': 'Upsell', 'modelno': 'CS3'}","{'title': 'adobe after effects cs3 professional software for mac effects software', 'manufacturer': '', 'price': 998.95, 'category': 'Video Editing Software', 'subcategory': 'Adobe After Effects', 'platform': 'Mac', 'edition': 'CS3', 'type': 'Software', 'modelno': 'AAE031'}"
5168,508,456,0,"{'title': 'acrobat professional 8 mac upsell standard-professional', 'manufacturer': 'adobe', 'price': 273.0, 'category': 'Software', 'subcategory': 'Productivity', 'platform': 'Mac', 'edition': 'Upsell', 'type': 'Standard-Professional', 'modelno': '8.0'}","{'title': 'encore inc print shop 22 pro publisher deluxe', 'manufacturer': '', 'price': 85.07, 'category': 'Software', 'subcategory': 'Design & Publishing', 'platform': 'Windows', 'edition': 'Pro Publisher Deluxe', 'type': 'Digital', 'modelno': 'PS22DP'}"
5169,124,772,0,"{'title': 'tlc dr. seuss reading learning system 2008', 'manufacturer': 'encore', 'price': 19.99, 'category': 'Education', 'subcategory': 'Language Learning', 'platform': 'PC', 'edition': '2008', 'type': 'Learning System', 'modelno': 'DRSEUSS'}","{'title': 'encore software 10443 elementary school advantage 2007 win 98 me 2000 xp', 'manufacturer': '', 'price': 26.97, 'category': 'Education', 'subcategory': 'Software', 'platform': 'Windows', 'edition': '2007', 'type': 'Product', 'modelno': 'ESADV07'}"
5170,890,912,0,"{'title': 'instant immersion japanese deluxe 2.0', 'manufacturer': 'topics entertainment', 'price': 39.99, 'category': 'Language Learning', 'subcategory': 'Japanese', 'platform': 'Mobile App', 'edition': '2.0', 'type': 'Learning App', 'modelno': ''}","{'title': 'freeverse burning monkey solitaire 3d', 'manufacturer': '', 'price': 24.99, 'category': 'Games', 'subcategory': 'Card & Board', 'platform': 'Mac', 'edition': 'Deluxe', 'type': 'Software', 'modelno': 'BMS3D'}"
5171,270,168,0,"{'title': 'adobe acrobat 7.0 professional', 'manufacturer': 'adobe', 'price': 449.99, 'category': 'Software', 'subcategory': 'Document Management', 'platform': 'Windows', 'edition': 'Professional', 'type': 'PDF Editor', 'modelno': 'ACR70PRO'}","{'title': 'adobe acrobat v8 .0 professional for mac upsell from std-pro', 'manufacturer': '', 'price': 145.99, 'category': 'Software', 'subcategory': 'Productivity', 'platform': 'Mac', 'edition': 'Upsell', 'type': 'Digital', 'modelno': 'V8.0'}"
5172,1038,2273,0,"{'title': 'printmaster 17 gold by encore software', 'manufacturer': 'encore software', 'price': 30.66, 'category': 'Design & Graphics', 'subcategory': 'Desktop Publishing', 'platform': 'Windows', 'edition': 'Gold Edition', 'type': 'Software', 'modelno': '17 Gold'}","{'title': 'punch software 35100 punch ! professional home design suite ( small box )', 'manufacturer': 'punch software', 'price': 62.99, 'category': 'Home Design', 'subcategory': 'Software', 'platform': 'Windows', 'edition': 'Small Box', 'type': 'Design', 'modelno': 'PHS-SMBX'}"
5173,376,2565,0,"{'title': 'printmaster gold v 17.0', 'manufacturer': 'nova development', 'price': 19.95, 'category': 'Software', 'subcategory': 'Design & Publishing', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Desktop Publishing', 'modelno': '17.0'}","{'title': 'marine aquarium & goldfishscreen saver by encore software', 'manufacturer': '', 'price': 18.27, 'category': 'Screen Savers', 'subcategory': 'Nature', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Screen Saver', 'modelno': 'Marine Aquarium & Goldfish Screen Saver'}"
5174,860,2714,0,"{'title': ""apple ilife '06 family pack ( mac dvd ) [ older version ]"", 'manufacturer': 'apple computer', 'price': 99.0, 'category': 'Software', 'subcategory': 'Productivity', 'platform': 'Mac', 'edition': 'Family Pack', 'type': 'DVD', 'modelno': ""ILife '06""}","{'title': 'absolute software lfl-m2-36 computrace lojack for laptops 3 year license mac 10.2 or higher', 'manufacturer': '', 'price': 80.97, 'category': 'Computer Security', 'subcategory': 'Tracking & Monitoring', 'platform': 'MacOS', 'edition': '3 Year License', 'type': 'Software', 'modelno': 'LFL-M2-36'}"
5175,1322,533,0,"{'title': 'adobe creative suite cs3 design premium upsell', 'manufacturer': 'adobe', 'price': 1599.0, 'category': 'Software', 'subcategory': 'Design & Video Editing', 'platform': 'Windows', 'edition': 'Premium', 'type': 'Upsell', 'modelno': 'CS3'}","{'title': 'adobe acrobat v8 .0 professional for mac', 'manufacturer': '', 'price': 405.99, 'category': 'Document Management', 'subcategory': 'PDF Software', 'platform': 'Mac', 'edition': 'Professional', 'type': 'Downloadable Software', 'modelno': 'Acrobat 8.0'}"
5176,808,1427,0,"{'title': '3d home architect landscape designer v8', 'manufacturer': 'encore software', 'price': 29.99, 'category': '3D Modeling', 'subcategory': 'Architecture', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Design', 'modelno': 'V8'}","{'title': 'punch software 85100 punch!master landscape pro v10 and home design', 'manufacturer': '', 'price': 59.97, 'category': 'Software', 'subcategory': 'Design & Illustration', 'platform': 'Windows', 'edition': 'Pro', 'type': 'Desktop Software', 'modelno': 'PunchMaster-LH-Pro-Win'}"
5177,1336,2264,0,"{'title': 'delorme topo usa mapping software 6.0 east region', 'manufacturer': 'delorme', 'price': 49.95, 'category': 'Software', 'subcategory': 'Mapping', 'platform': 'Windows', 'edition': '6.0', 'type': 'Topo', 'modelno': 'USA-EAST'}","{'title': 'webroot software inc 31250 spy sweeper spanish win 2000 xp', 'manufacturer': '', 'price': 25.97, 'category': 'Antivirus & Security', 'subcategory': 'Antispyware', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': '31250'}"
5178,504,9,0,"{'title': 'adobe audition 2.0 upgrade', 'manufacturer': 'adobe', 'price': 129.0, 'category': 'Audio Editing', 'subcategory': 'Upgrades', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'AA20UPG'}","{'title': 'vegas movie studiodvd +8 plat', 'manufacturer': 'sony creative software', 'price': 92.99, 'category': '', 'subcategory': 'DVD', 'platform': 'Windows', 'edition': 'Platinum', 'type': 'Video Editing Software', 'modelno': 'VEGAS DVD Platinum 8'}"
5179,1275,2338,1,"{'title': 'punch ! super home suite', 'manufacturer': 'punch ! software', 'price': 49.99, 'category': 'Home & Personal', 'subcategory': 'Home Design', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'Punch-Suite-2022'}","{'title': 'punch software 38100 punch ! super home suite ( small box )', 'manufacturer': 'punch software', 'price': 45.99, 'category': 'Home & Personal', 'subcategory': 'Home Design', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'Punch-Suite-2022-Small'}"
5180,636,2153,1,"{'title': 'mavis beacon teaches typing deluxe v17', 'manufacturer': 'encore software', 'price': 39.99, 'category': 'Education', 'subcategory': 'Typing & Keyboarding', 'platform': 'Windows', 'edition': 'Deluxe', 'type': 'Software', 'modelno': 'v17'}","{'title': 'mavis beacon teaches typing v17 deluxe pc/mac', 'manufacturer': '', 'price': 29.9, 'category': 'Education', 'subcategory': 'Typing & Keyboarding', 'platform': 'Windows & Mac', 'edition': 'Deluxe', 'type': 'Software', 'modelno': 'v17'}"
5181,329,2845,0,"{'title': 'cluefinders 3rd grade adventures : mystery of mathra', 'manufacturer': 'learning company', 'price': '', 'category': 'Educational', 'subcategory': 'Math', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Game', 'modelno': 'CF3MA'}","{'title': 'dr. seuss reading learning system 2008 encore', 'manufacturer': '', 'price': 19.95, 'category': 'Education', 'subcategory': 'Language Learning', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'RSLS-008'}"
5182,508,921,0,"{'title': 'acrobat professional 8 mac upsell standard-professional', 'manufacturer': 'adobe', 'price': 273.0, 'category': 'Software', 'subcategory': 'PDF', 'platform': 'Mac', 'edition': 'Upsell', 'type': 'Standard-Professional', 'modelno': '8'}","{'title': 'adobe cs3 production premium', 'manufacturer': '', 'price': 1749.99, 'category': 'Video Editing', 'subcategory': 'Video Production Suites', 'platform': 'Windows', 'edition': 'Premium', 'type': 'Software', 'modelno': 'CS3PP'}"
5183,579,2532,1,"{'title': 'h & r block taxcut 2006 premium federal + state + efile', 'manufacturer': 'h & r block', 'price': 59.99, 'category': 'Tax Software', 'subcategory': 'Federal + State', 'platform': 'Mac/Windows', 'edition': 'Premium', 'type': 'Efile', 'modelno': '2006'}","{'title': 'h & r block taxcut premium federal and state with e-file efile software mac/win tax & finance software', 'manufacturer': '', 'price': 54.95, 'category': 'Tax Software', 'subcategory': 'Federal and State', 'platform': 'Mac/Windows', 'edition': 'Premium', 'type': 'Efile', 'modelno': ''}"
5184,895,500,0,"{'title': 'hoyle card games 2007', 'manufacturer': 'encore software', 'price': 19.99, 'category': 'Games', 'subcategory': 'Card Games', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'HCG2007'}","{'title': 'viva media llc learn to play chess with fritz & chesster', 'manufacturer': '', 'price': 26.14, 'category': 'Education', 'subcategory': 'Learning & Education Software', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'VIVA-94182'}"
5185,642,521,0,"{'title': 'adobe flash pro cs3 [ mac ]', 'manufacturer': 'adobe', 'price': 699.0, 'category': 'Software', 'subcategory': 'Design & Photo', 'platform': 'Mac', 'edition': 'CS3', 'type': 'Video Editing', 'modelno': 'FP10'}","{'title': 'adobe cs3 design premium', 'manufacturer': '', 'price': 1865.99, 'category': 'Software', 'subcategory': 'Design & Publishing', 'platform': '', 'edition': 'Design Premium', 'type': 'Suite', 'modelno': 'CS3'}"
