,id,title,category,brand,modelno,price,query,category_predict,brand_predict
846,880,samsill altego 15.6 sleeve pink,electronics - general,samsill,36023samsill,25.0,"{'title': 'samsill altego 15.6 sleeve pink', 'category': 'electronics - general', 'brand': 'samsill', 'modelno': '36023samsill', 'price': 25.0}","['mice', 'computers', 'electronics - general', 'laptop computers', 'software']","['siig', 'serif', 'msi', 'samsill corporation', 'samsill']"
1989,2119,netgear prosafe plus 8-port ethernet switch,networking,netgear,gs108e100nas,78.88,"{'title': 'netgear prosafe plus 8-port ethernet switch', 'category': 'networking', 'brand': 'netgear', 'modelno': 'gs108e100nas', 'price': 78.88}","['prepaid wireless phones', 'networking', 'satellite radio', 'computers', 'walkie-talkie/frs']","['dreamgear', 'gn netcom', 'iogear', 'netgear', 'link depot']"
2376,2509,msi black 20 wind touch ae2050-008 all-in-one desktop pc with amd dual-core e-350 processor and windows 7 home premium,desktop computers,msi,9s6-ac3112-008,679.0,"{'title': 'msi black 20 wind touch ae2050-008 all-in-one desktop pc with amd dual-core e-350 processor and windows 7 home premium', 'category': 'desktop computers', 'brand': 'msi', 'modelno': '9s6-ac3112-008', 'price': 679.0}","['monitors', 'electronics - general', 'printers', 'desktop computers', 'laptop computers']","['microsoft', 'asus', 'lenovo', 'msi', 'amd']"
2191,2321,svat twr301-c hi-res indoor outdoor night vision ccd security camera,electronics - general,svat electronics,twr301-c,54.82,"{'title': 'svat twr301-c hi-res indoor outdoor night vision ccd security camera', 'category': 'electronics - general', 'brand': 'svat electronics', 'modelno': 'twr301-c', 'price': 54.82}","['electronics - general', 'monitors', 'automotive - general', 'satellite radio', 'television']","['svat electronics', 'victor', 'wintec', 'sabrent', 'balt']"
965,1003,scosche hd full range speaker 5,car stereos,scosche,hd57683,0.0,"{'title': 'scosche hd full range speaker 5', 'category': 'car stereos', 'brand': 'scosche', 'modelno': 'hd57683', 'price': 0.0}","['car stereos', 'mp3 accessories', 'automotive - general', 'mp3', 'portable audio']","['simplism', 'scosche', 'topics ent', 'generic', 'sakar']"
226,228,comprehensive high density15-pin vga male metal connector with hood set of 25,tv accessories,comprehensive,hd15p,69.0,"{'title': 'comprehensive high density15-pin vga male metal connector with hood set of 25', 'category': 'tv accessories', 'brand': 'comprehensive', 'modelno': 'hd15p', 'price': 69.0}","['tv accessories', 'electronics : flat panel tv', 'television', 'home theater', 'satellite radio']","['avid technology', 'universal remote', 'peerless', 'comprehensive', 'cables unlimited']"
379,386,toshiba 19 ultra slim 19slv411u,,toshiba,19slv411,229.0,"{'title': 'toshiba 19 ultra slim 19slv411u', 'brand': 'toshiba', 'modelno': '19slv411', 'price': 229.0}","['television', 'electronics : flat panel tv', 'dvd players', 'computers', 'home theater']","['v7', 'vivitar', 'vizio', 'lg', 'toshiba']"
1393,1458,sony bloggie touch ms10 mp4 pocket hd video camera with 3 lcd and 2 hour record time black,camcorders,sony,mhs-ts10 / b,178.0,"{'title': 'sony bloggie touch ms10 mp4 pocket hd video camera with 3 lcd and 2 hour record time black', 'category': 'camcorders', 'brand': 'sony', 'modelno': 'mhs-ts10 / b', 'price': 178.0}","['toys - general', 'camcorders', 'digital cameras', 'photography - general', 'camera and camcorder accessories']","['kodak', 'office star', 'digipower', 'sony', 'gecko gear australia']"
1865,1995,epson 2000 hours uhe replacement projector lamp v13h010l38,monitors,,v13h010l38,291.84,"{'title': 'epson 2000 hours uhe replacement projector lamp v13h010l38', 'category': 'monitors', 'modelno': 'v13h010l38', 'price': 291.84}","['printers', 'television', 'computers', 'dvd players', 'monitors']","['optoma', 'panasonic', 'gemini', 'samsung', 'epson']"
1631,1742,scosche 1974-99 chrysler multi kit with 1 cd storage pocket,car stereos,scosche,cj1278b,8.68,"{'title': 'scosche 1974-99 chrysler multi kit with 1 cd storage pocket', 'category': 'car stereos', 'brand': 'scosche', 'modelno': 'cj1278b', 'price': 8.68}","['car stereos', 'mp3', 'automotive - general', 'portable audio', 'mp3 accessories']","['speck', 'simplism', 'scosche', 'clarion', 'sakar']"
2234,2365,canon cli-226 black ink tank,printers,canon,4546b001,13.97,"{'title': 'canon cli-226 black ink tank', 'category': 'printers', 'brand': 'canon', 'modelno': '4546b001', 'price': 13.97}","['printers', 'digital cameras', 'stationery & office machinery', 'photography - general', 'monitors']","['xerox', 'adobe', 'lexmark', 'canon', 'hp']"
1122,1169,v7 25 cat6 snagless molded network patch cable green,electronics - general,v7,v7n2c6-25f-grns,9.76,"{'title': 'v7 25 cat6 snagless molded network patch cable green', 'category': 'electronics - general', 'brand': 'v7', 'modelno': 'v7n2c6-25f-grns', 'price': 9.76}","['television', 'memory', 'electronics - general', 'monitors', 'automotive - general']","['vivitar', 'vantec', 'rayovac', 'viewsonic', 'v7']"
2079,2209,bankers box super stor drawer file ltr steel plastic 12-3 4 x 23 x 10-1 2 blk we 6 ctn,storage,,,179.99,"{'title': 'bankers box super stor drawer file ltr steel plastic 12-3 4 x 23 x 10-1 2 blk we 6 ctn', 'category': 'storage', 'price': 179.99}","['stationery & office machinery', 'handbags', 'memory', 'garden - general', 'storage']","['bankers box', 'boise', 'draper', 's j paper', 'brenthaven']"
445,458,v7 25 cat5e snagless network patch cable yellow,electronics - general,,v7n3c5e-25f-ylws,6.88,"{'title': 'v7 25 cat5e snagless network patch cable yellow', 'category': 'electronics - general', 'modelno': 'v7n3c5e-25f-ylws', 'price': 6.88}","['electronics - general', 'monitors', 'memory', 'television', 'automotive - general']","['rayovac', 'v7', 'viewsonic', 'vivitar', 'veho']"
96,97,lacie firewire 800 expresscard 34,electronics - general,lacie,lac130992,45.0,"{'title': 'lacie firewire 800 expresscard 34', 'category': 'electronics - general', 'brand': 'lacie', 'modelno': 'lac130992', 'price': 45.0}","['mp3 accessories', 'computers', 'handbags', 'electronics - general', 'automotive - general']","['apple', 'macsense', 'lacie', 'ilive', 'norazza']"
1638,1750,boss audio cx154dvc chaos exxtreme 15 dvc subwoofer,portable audio,boss,cx154dvc,64.0,"{'title': 'boss audio cx154dvc chaos exxtreme 15 dvc subwoofer', 'category': 'portable audio', 'brand': 'boss', 'modelno': 'cx154dvc', 'price': 64.0}","['portable audio', 'car stereos', 'automotive - general', 'stationery & office machinery', 'mp3']","['encore', 'dj tech', 'boss', 'genius', 'amp energy']"
577,593,golla summer spring collection digital camera bags assosted colors,photography - general,golla,g985,12.98,"{'title': 'golla summer spring collection digital camera bags assosted colors', 'category': 'photography - general', 'brand': 'golla', 'modelno': 'g985', 'price': 12.98}","['digital cameras', 'stationery & office machinery', 'handbags', 'garden - general', 'photography - general']","['lavazza', 'lumiere l.a.', 'lowepro', 'golla', 'norazza']"
1186,1236,royal px70mx paper shredder,stationery & office machinery,royal consumer,29160j,69.99,"{'title': 'royal px70mx paper shredder', 'category': 'stationery & office machinery', 'brand': 'royal consumer', 'modelno': '29160j', 'price': 69.99}","['computers', 'personal care', 'home care', 'stationery & office machinery', 'rugs']","['royal consumer', 'royal', 'crown', 'scotch', 'rolodex']"
470,483,micronet mde1000 1tb fantom g-force megadisk usb 2.0 esata raid sub system,hard drives,micronet,mde1000,159.0,"{'title': 'micronet mde1000 1tb fantom g-force megadisk usb 2.0 esata raid sub system', 'category': 'hard drives', 'brand': 'micronet', 'modelno': 'mde1000', 'price': 159.0}","['computers', 'usb drives', 'networking', 'memory', 'hard drives']","['micronet', 'syba multimedia', 'trendnet', 'seagate', 'ibm']"
1073,1115,draper matte white signature series e electric screen - hdtv 161 diagonal,electronics - general,draper,111332,2421.45,"{'title': 'draper matte white signature series e electric screen - hdtv 161 diagonal', 'category': 'electronics - general', 'brand': 'draper', 'modelno': '111332', 'price': 2421.45}","['monitors', 'automotive - general', 'electronics - general', 'printers', 'computers']","['da-lite', 'philips', 'draper', 'genuine phillips', 'victor']"
261,263,draper cineflex ultimate folding portable screen with heavy-duty legs - 133 diagonal hdtv format,electronics - general,draper,241102,1195.0,"{'title': 'draper cineflex ultimate folding portable screen with heavy-duty legs - 133 diagonal hdtv format', 'category': 'electronics - general', 'brand': 'draper', 'modelno': '241102', 'price': 1195.0}","['photography - general', 'printers', 'automotive - general', 'monitors', 'electronics - general']","['gemini', 'da-lite', 'victor', 'wintec', 'draper']"
44,45,draper flexible matte white cinefold replacement surface portable screen - 10 6 x 14 ntsc format,electronics - general,,218033,615.0,"{'title': 'draper flexible matte white cinefold replacement surface portable screen - 10 6 x 14 ntsc format', 'category': 'electronics - general', 'modelno': '218033', 'price': 615.0}","['memory', 'rugs', 'monitors', 'automotive - general', 'electronics - general']","['swann', 'gemini', 'draper', 'genuine phillips', 'victor']"
2011,2141,griffin ipod touch 4g dflex protection system front only,mp3 accessories,,na02046,19.88,"{'title': 'griffin ipod touch 4g dflex protection system front only', 'category': 'mp3 accessories', 'modelno': 'na02046', 'price': 19.88}","['portable audio', 'mp3 accessories', 'car stereos', 'ipod', 'mp3']","['griffin technology', 'griffin', 'arkon', 'speck', 'bracketron']"
206,208,maccase premium leather 17 macbook pro flight jacket w backpack option,electronics - general,maccase,155623,191.96,"{'title': 'maccase premium leather 17 macbook pro flight jacket w backpack option', 'category': 'electronics - general', 'brand': 'maccase', 'modelno': '155623', 'price': 191.96}","['automotive - general', 'computers', 'handbags', 'electronics - general', 'portable audio']","['case logic', 'maccase', 'macsense', 'magna case', 'apple']"
1523,1591,dymo labelmanager 260p,stationery & office machinery,dymo,1754490,59.97,"{'title': 'dymo labelmanager 260p', 'category': 'stationery & office machinery', 'brand': 'dymo', 'modelno': '1754490', 'price': 59.97}","['stationery & office machinery', 'computers', 'software', 'handbags', 'mice']","['dymo', 'itw dymon', 'generic', 'dp video', 'post-it']"
1813,1941,draper m1300 cineperm fixed frame screen - 100 diagonal ntsc format,electronics - general,draper,250014,388.25,"{'title': 'draper m1300 cineperm fixed frame screen - 100 diagonal ntsc format', 'category': 'electronics - general', 'brand': 'draper', 'modelno': '250014', 'price': 388.25}","['computers', 'printers', 'television', 'monitors', 'electronics - general']","['ibm', 'draper', 'da-lite', 'victor', 'gemini']"
2293,2425,artskills 1 2 inch vinyl letters black 245pc,stationery & office machinery,generic,,0.0,"{'title': 'artskills 1 2 inch vinyl letters black 245pc', 'category': 'stationery & office machinery', 'brand': 'generic', 'price': 0.0}","['mp3 accessories', 'software', 'mp3', 'stationery & office machinery', 'portable audio']","['avery', 'topics ent', 'generic', 'simplism', 'writeright']"
2306,2438,lacie fastkey 120gb usb 3.0 flash drive,usb drives,,lac130980,449.0,"{'title': 'lacie fastkey 120gb usb 3.0 flash drive', 'category': 'usb drives', 'modelno': 'lac130980', 'price': 449.0}","['usb drives', 'electronics - general', 'handbags', 'photography - general', 'toys - general']","['eye-fi', 'ilive', 'norazza', 'macsense', 'lacie']"
2320,2452,seal shield ssksv107 silver seal medical grade keyboard - dishwasher safe antimicrobial black usb,electronics - general,seal shield,ssksv107,38.84,"{'title': 'seal shield ssksv107 silver seal medical grade keyboard - dishwasher safe antimicrobial black usb', 'category': 'electronics - general', 'brand': 'seal shield', 'modelno': 'ssksv107', 'price': 38.84}","['usb drives', 'computers', 'electronics - general', 'memory', 'rugs']","['cocoon innovations', 'seal shield', 'keyspan', 'guardian', 'generic']"
777,807,logitech 910-000872 mx anywhere mouse,mice,logitech,910-000872,59.82,"{'title': 'logitech 910-000872 mx anywhere mouse', 'category': 'mice', 'brand': 'logitech', 'modelno': '910-000872', 'price': 59.82}","['computers', 'electronics - general', 'desktop computers', 'mice', 'software']","['microsoft', 'razer', 'lenovo', 'wincraft', 'logitech']"
45,46,read right keyboardkleen kit 2.5 oz . pump spray,electronics - general,read right,,12.88,"{'title': 'read right keyboardkleen kit 2.5 oz . pump spray', 'category': 'electronics - general', 'brand': 'read right', 'price': 12.88}","['printers', 'computers', 'electronics - general', 'stationery & office machinery', 'mice']","['writeright', 'read right', 'simplism', 'topics ent', 'generic']"
800,830,3m dry-erase board w marker accessory tray 8 x4 mahogany,stationery & office machinery,3m,,771.59,"{'title': '3m dry-erase board w marker accessory tray 8 x4 mahogany', 'category': 'stationery & office machinery', 'brand': '3m', 'price': 771.59}","['memory', 'mice', 'electronics - general', 'stationery & office machinery', 'home care']","['simplism', 'genius', 'generic', 'post-it', '3m']"
1432,1498,visiontek radeon hd6770 1gb gddr5 graphics card,electronics - general,visiontek,900368,145.0,"{'title': 'visiontek radeon hd6770 1gb gddr5 graphics card', 'category': 'electronics - general', 'brand': 'visiontek', 'modelno': '900368', 'price': 145.0}","['monitors', 'automotive - general', 'mice', 'software', 'electronics - general']","['vantec', 'visioneer', 'visiontek', 'viewsonic', 'premiertek']"
698,721,peerless paramount articulating flat panel wall arm 37 to 60 screens,tv accessories,peerless,,209.99,"{'title': 'peerless paramount articulating flat panel wall arm 37 to 60 screens', 'category': 'tv accessories', 'brand': 'peerless', 'price': 209.99}","['dvd accessories', 'television', 'electronics : flat panel tv', 'tv accessories', 'furniture']","['vizio', 'level mount', 'peerless', 'avid technology', 'comprehensive']"
982,1020,dicota 10 dee slimcase gray,electronics - general,dicota,n25858p,25.0,"{'title': 'dicota 10 dee slimcase gray', 'category': 'electronics - general', 'brand': 'dicota', 'modelno': 'n25858p', 'price': 25.0}","['mp3 accessories', 'photography - general', 'usb drives', 'electronics - general', 'portable audio']","['roocase', 'digital innovations', 'tdk', 'dicota', 'da-lite']"
932,970,iluv clear screen protective film for ipad 2,mp3 accessories,iluv,icc1193,14.88,"{'title': 'iluv clear screen protective film for ipad 2', 'category': 'mp3 accessories', 'brand': 'iluv', 'modelno': 'icc1193', 'price': 14.88}","['mp3', 'mp3 accessories', 'ipod', 'portable audio', 'dvd accessories']","['jwin', 'simplism', 'ilive', 'topics ent', 'iluv']"
1937,2067,draper high contrast grey ultimate access series e electric screen - av format 72 x 96,,draper,119175,2282.45,"{'title': 'draper high contrast grey ultimate access series e electric screen - av format 72 x 96', 'brand': 'draper', 'modelno': '119175', 'price': 2282.45}","['electronics - general', 'computers', 'monitors', 'printers', 'automotive - general']","['draper', 'da-lite', 'roocase', 'evga', 'vantec']"
