,ltable_id,rtable_id,l_entity,r_entity,label
2965,519,1246,"{'title': 'Sony Cyber-shot Digital Camera RX100 II, 20.2MP, Black', 'category': 'Electronics', 'subcategory': 'Cameras', 'brand': 'Sony', 'modelno': 'DSCRX100M2/B', 'sku': 'Sony DSCRX100M2/B', 'key_features': ['20.2MP', 'Black', 'HD Video Recording', '3.6x Zoom', 'Wi-Fi']}",,0
2966,634,634,"{
  ""title"": ""\""GoPro Side Mount - support system adhesive mount\"" \"" GoPro mount AHEDM-001 Digital Camera Accessories CDWG.com"",
  ""category"": ""Digital Camera Accessories"",
  ""subcategory"": ""GoPro Mounts"",
  ""brand"": ""AHEDM"",
  ""modelno"": ""001"",
  ""sku"": ""AHEDM-001"",
  ""key_features"": [""adhesive mount"", ""support system""]
}
","{'title': '""SOPORTE LATERAL GOPRO SIDE MOUNT""', 'category': 'Electronics', 'subcategory': 'Camera Accessories', 'brand': 'GoPro', 'modelno': 'SL-GPM-001', 'sku': '654321', 'key_features': ['Compatibility with GoPro Cameras', 'Secure Mounting', 'Adjustable Angle']}",1
2967,468,1154,"{'title': 'Bogen Manfrotto 501 Quick Release Plate Long', 'category': 'Photography', 'subcategory': 'Camera Accessories', 'brand': 'Manfrotto', 'modelno': '501PLONG', 'sku': 'Filmtools', 'key_features': ['Arca-Swiss compatible', 'Quick release plate', 'Long plate for better balance']}","{'title': 'Sony VCT U14 - quick release plate', 'category': 'Camera Accessories', 'subcategory': 'Tripod Accessories', 'brand': 'Sony', 'modelno': 'VCTU14', 'sku': 'Tripods', 'key_features': ['Universal compatibility', 'Secure grip', 'Easy to attach and release']}",0
2968,1051,120,"{
  ""title"": ""\""Bateria Para Leica GEB121\""@es bateria Pentax Baterias y cargadores Sokkia theodolite Gowin kolida \""Baterias topografia para estacion totales Topcon leica \""@es Bateria"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Accessories"",
  ""brand"": ""Leica"",
  ""modelno"": ""GEB121"",
  ""sku"": ""Bateria-Para-Leica-GEB121"",
  ""key_features"": [""Compatibility with Leica cameras"", ""Long battery life"", ""Fast charging""]
}
",,0
2969,1279,1130,"{
  ""title"": ""\""GoPro HDMI Cable\""@en \"" GoPro | Unique Photo \""@en"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Camera Accessories"",
  ""brand"": ""GoPro"",
  ""modelno"": ""HDMI Cable"",
  ""sku"": ""GOPRO-HDMI-CABLE"",
  ""key_features"": [""High-quality construction"", ""Compatibility with GoPro cameras"", ""Easy to use""]
}
","{
  ""title"": ""\""Webcam Logitech C930e\""@pt C930e (960-000972) - PCDIGA""@pt"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Accessories"",
  ""brand"": ""Logitech"",
  ""modelno"": ""C930e"",
  ""sku"": ""960-000972"",
  ""key_features"": [""Full HD resolution"", ""90-degree field of view"", ""Auto focus""]
}
",0
2970,1032,632,"{'title': 'CÃ¡mara Vigilance Full HD Outdoor PoE Mini Bullet', 'category': 'Security Cameras', 'subcategory': 'Outdoor Cameras', 'brand': 'D-Link', 'modelno': 'DCS-4703E', 'sku': 'Mini Bullet', 'key_features': ['Full HD resolution', 'Outdoor-ready', 'PoE support', 'Weatherproof housing']}","{
  ""title"": ""\""Netgear Arlo Smart Home Security Kit\""@en Security""@en"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Home Security Systems"",
  ""brand"": ""Netgear"",
  ""modelno"": ""ARLO-SMT-KIT"",
  ""sku"": ""6000S-SMT-KIT"",
  ""key_features"": [""Wireless security cameras"", ""Weatherproof"", ""Mobile app for monitoring"", ""7 days of free cloud storage""]
}
",0
2971,1374,318,"{
  ""title"": ""\""Aluratek 7\"" Digital Photo Frame\"" Aluratek Frame - ADPF07SF Camera Accessories CDW.com"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Photo Frames"",
  ""brand"": ""Aluratek"",
  ""modelno"": ""ADPF07SF"",
  ""sku"": ""Camera Accessories"",
  ""key_features"": [""Wi-Fi enabled"", ""Compatible with various media formats"", ""Easy to set up""]
}
","{'title': 'Manfrotto MT190XPRO4 Aluminum Tripod', 'category': 'Camera Tripods & Supports', 'subcategory': 'Tripods', 'brand': 'Manfrotto', 'modelno': 'MT190XPRO4', 'sku': 'MTFM190XPRO4', 'key_features': ['4-section aluminum legs', 'Maximum height: 62.2', 'Load capacity: 8.8 lbs']}",0
2972,679,679,"{
  ""title"": ""\""Sony HDR-CX405/B 9.2MP Video Recording Camcorder with 29.8mm Wide-Angle Carl Zeiss Zoom Lens (Black)\""@en-US \""Camcorder Bundles | EISF\""@en-US"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras & Camcorders"",
  ""brand"": ""Sony"",
  ""modelno"": ""HDR-CX405/B"",
  ""sku"": ""9.2MP Video Recording Camcorder"",
  ""key_features"": [""29.8mm Wide-Angle Carl Zeiss Zoom Lens"", ""HD Recording""]
}
","{
  ""title"": ""\""SONY HDR-CX405B Videocámara Full HD 30X GRATIS Envío y Bolsa \""@es-ES - Todosonyc\""@es-ES"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras"",
  ""brand"": ""Sony"",
  ""modelno"": ""HDR-CX405"",
  ""sku"": ""HDR-CX405B"",
  ""key_features"": [""Full HD Recording"", ""30X Optical Zoom"", ""Wi-Fi Connectivity""]
}
",1
2973,578,842,"{
  ""title"": ""\""Canon VIXIA HF M500 (HFM500) Flash Memory Camcorder\""@en Camcorder - Fumfie.com""@en"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras & Optics"",
  ""brand"": ""Canon"",
  ""modelno"": ""HFM500"",
  ""sku"": ""VIXIA\_HF\_M500"",
  ""key_features"": [""HD recording"", ""Optical Image Stabilizer"", ""3.0-inch touch panel LCD""]
}
","{
  ""title"": ""\""Kingston - flash memory card 32 GB SDHC UHS-I\"" \"" Kingston UHS-I SDA3/32GB Flash Memory Cards CDWG.com\"""",
  ""category"": ""Electronics"",
  ""subcategory"": ""Memory Cards"",
  ""brand"": ""Kingston"",
  ""modelno"": ""SDHC UHS-I"",
  ""sku"": ""SDA3/32GB"",
  ""key_features"": [""32 GB Capacity"", ""UHS-I"", ""High-speed data transfer""]
}
",0
2974,1194,1194,"{
  ""title"": ""\""Sony Alpha A7 (Body Only) (ILCE7/B)\""@en \"" Sony (ILCE7/B) | Digital SLR Camera Toronto Canada Store Cameras Aden \""@en"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras"",
  ""brand"": ""Sony"",
  ""modelno"": ""ILCE7/B"",
  ""sku"": ""Aden"",
  ""key_features"": [""Mirrorless"", ""Full Frame Sensor"", ""Wi-Fi"", ""HD Video Recording""]
}
","{
  ""title"": ""\""Sony Alpha a7 / ILCE7 Mirrorless Digital Camera\""@en Camera - Fumfie.com""@en"",
  ""category"": ""Cameras & Optics"",
  ""subcategory"": ""Digital Cameras"",
  ""brand"": ""Sony"",
  ""modelno"": ""ILCE7"",
  ""sku"": ""ILCE7M2/B"",
  ""key_features"": [""Mirrorless"", ""Digital Camera"", ""Full-Frame Sensor"", ""35mm Equivalent"", ""Fast Autofocus""]
}
",1
2975,1029,326,"{
  ""title"": ""\""Canon BG-E16 - battery grip\"" \"" Canon grip 9130B001 Digital Camera Accessories CDW.com"",
  ""category"": ""Digital Camera Accessories"",
  ""subcategory"": ""Battery Grips"",
  ""brand"": ""Canon"",
  ""modelno"": ""BG-E16"",
  ""sku"": ""9130B001"",
  ""key_features"": [""Improved ergonomics"", ""Additional battery capacity"", ""Weather-resistant design""]
}
","{
  ""title"": ""\""Used Canon BG-E14 Battery Grip for EOS 70D A - Excellent\""@en \"" Used Camera Accessories | Unique Photo \""@en"",
  ""category"": ""Used Camera Accessories"",
  ""subcategory"": ""Battery Grips"",
  ""brand"": ""Canon"",
  ""modelno"": ""BG-E14"",
  ""sku"": null,
  ""key_features"": [""Compatibility with EOS 70D"", ""Improved ergonomics"", ""Additional battery capacity""]
}
",0
2976,737,842,"{
  ""title"": ""\""Canon ST-E3-RT Speedlite Transmitter\""@en \"" Canon Transmitter Radio-controlled two-way transmitter for multiple-flash setups at Crutchfield.com \""@en"",
  ""category"": ""Photography"",
  ""subcategory"": ""Flashes & Accessories"",
  ""brand"": ""Canon"",
  ""modelno"": ""ST-E3-RT"",
  ""sku"": ""1364C001"",
  ""key_features"": [""Radio-controlled"", ""Two-way transmitter"", ""Multiple-flash setups""]
}
",,0
2977,1120,1013,"{
  ""title"": ""\""Canon EOS 5D Mark IV 4K Wi-Fi Digital SLR Camera & EF 24-105mm f/4L IS II USM Lens\""@en"",
  ""category"": ""Digital Cameras"",
  ""subcategory"": ""DSLR Cameras"",
  ""brand"": ""Canon"",
  ""modelno"": ""EOS 5D Mark IV"",
  ""sku"": ""5D Mark IV 4K Wi-Fi"",
  ""key_features"": [""4K video recording"", ""Wi-Fi connectivity"", ""30.4 MP CMOS sensor"", ""DIGIC 6+ image processor""]
}
","{
  ""title"": ""\""Canon EF 85mm F1.8 USM\""@en Aden Camera ""@en "" Canon USM | Digital SLR Cameras Toronto Canada Store"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras"",
  ""brand"": ""Canon"",
  ""modelno"": ""EF 85mm F1.8 USM"",
  ""sku"": ""Aden Camera"",
  ""key_features"": [""Digital SLR Cameras"", ""Toronto Canada Store""]
}
",0
2978,1275,1270,"{'title': 'Uniden UDR444 Guardian 4.3-Inch Video Surveillance System with 2 Cameras (UDR444', 'category': 'Security Systems', 'subcategory': 'Video Surveillance Systems', 'brand': 'Uniden', 'modelno': 'UDR444', 'sku': 'UDR444 - The Open Box Store', 'key_features': ['4.3-inch display', '2 cameras', 'wireless connectivity']}","{
  ""title"": ""\""Arlo Wire-Free Security System with 3 HD Cameras\""@en \""Arlo Cameras : VMS3330-100NAS ""@en'"",
  ""category"": ""Security"",
  ""subcategory"": ""Home Security Systems"",
  ""brand"": ""Netgear"",
  ""modelno"": ""VMS3330-100NAS"",
  ""sku"": ""ARLO-VMS3330100NAS"",
  ""key_features"": [""Wireless"", ""3 HD Cameras"", ""Weather-resistant"", ""Mobile monitoring""]
}
",0
2979,907,1002,"{
  ""title"": ""\""Canon EF 24-70mm f/2.8L II USM Lens - 5175B002\"" 5175B002 Texas Media Systems"",
  ""category"": ""Photography"",
  ""subcategory"": ""Camera Lenses"",
  ""brand"": ""Canon"",
  ""modelno"": ""5175B002"",
  ""sku"": ""24-70mm-f28-ii-usm"",
  ""key_features"": [""Standard zoom lens"", ""Fast aperture"", ""Image Stabilization""]
}
",,0
2980,85,1345,"{'title': '""Canon Deluxe Gadget Bag 10EG (Holds 2 Cameras and 5 to 8 Lenses)""@en Lenses) (6231A001)""@en', 'category': 'Camera Bags', 'subcategory': 'Gadget Bags', 'brand': 'Canon', 'modelno': '10EG', 'sku': '6231A001', 'key_features': ['Holds 2 Cameras', 'Holds 5 to 8 Lenses', 'Deluxe Bag']}","{
  ""title"": ""\""EOS Rebel T6 EF-S 18-55mm f/3.5-5.6 IS II Kit""@en Kit | Canon Online Store""@en"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras & Optics"",
  ""brand"": ""Canon"",
  ""modelno"": ""EOS Rebel T6"",
  ""sku"": ""EF-S 18-55mm f/3.5-5.6 IS II Kit"",
  ""key_features"": [""18-55mm f/3.5-5.6 IS II Lens"", ""Canon Online Store""]
}
",0
2981,1330,47,"{
  ""title"": ""Nikon AF-S 105mm f/2.8 G VR Micro - Prijzen ""@NL Tweakers""@NL"",
  ""category"": ""Photography"",
  ""subcategory"": ""Lenses"",
  ""brand"": ""Nikon"",
  ""modelno"": ""105mm f/2.8 G VR Micro"",
  ""sku"": ""105VRMicro"",
  ""key_features"": [""Vibration Reduction"", ""Macro"", ""Silent Wave Motor""]
}
","{'title': 'Nikon AF-S DX 18-105mm f/3.5-5.6G ED VR', 'category': 'Photography', 'subcategory': 'Lenses', 'brand': 'Nikon', 'modelno': '18-105mm f/3.5-5.6G ED VR', 'sku': '18105', 'key_features': ['Vibration Reduction', 'Silent Wave Motor', 'ED Glass']}",0
2982,444,444,"{
  ""title"": ""\""Panasonic Lumix DMC-FX55 (Silver)\""@en, \""Panasonic (Silver) \""@en Overview - CNET""@en"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras"",
  ""brand"": ""Panasonic"",
  ""modelno"": ""DMC-FX55"",
  ""sku"": ""Silver"",
  ""key_features"": [""12.2 MP"", ""Leica DC Vario-Elmarit Lens"", ""3.0-inch Touchscreen LCD""]
}
",,1
2983,189,1178,"{
  ""title"": ""\""Canon EOS Rebel SL1\"" \"" Canon SL1 - 8575B003 Digital Cameras CDW.com"",
  ""category"": ""Digital Cameras"",
  ""subcategory"": ""DSLR Cameras"",
  ""brand"": ""Canon"",
  ""modelno"": ""SL1"",
  ""sku"": ""8575B003"",
  ""sku_name"": ""Canon EOS Rebel SL1"",
  ""key_features"": [""18.0 Megapixel CMOS Sensor"", ""3.0\"" LCD Monitor"", ""Full HD 1080p Video Recording""]
}
","{
  ""title"": ""\""Canon EOS Rebel T5i Telephoto Kit\""@en \"" Canon Kit 18-megapixel digital SLR camera with hybrid autofocus and 18-135mm STM zoom lens at Crutchfield.com \""@en"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras"",
  ""brand"": ""Canon"",
  ""modelno"": ""EOS Rebel T5i"",
  ""sku"": ""18-135mm STM zoom lens"",
  ""key_features"": [""18.0 Megapixel CMOS sensor"", ""Hybrid autofocus"", ""3.0-inch vari-angle LCD screen"", ""Full HD video recording""]
}
",0
2984,679,679,"{
  ""title"": ""\""Sony HDR-CX405/B 9.2MP Video Recording Camcorder with 29.8mm Wide-Angle Carl Zeiss Zoom Lens (Black)\""@en-US \""Camcorder Bundles | EISF\""@en-US"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras & Optics"",
  ""brand"": ""Sony"",
  ""modelno"": ""HDR-CX405/B"",
  ""sku"": ""12345ABCD"",
  ""key_features"": [""9.2MP video recording"", ""29.8mm wide-angle Carl Zeiss zoom lens"", ""EISF bundle""]
}
",,1
2985,1032,1383,"{'title': '""Cámara Vigilance Full HD Outdoor PoE Mini Bullet""@es ""DCS-4703E Cámara Bullet | D-Link España""@es', 'category': 'Security Cameras', 'subcategory': 'Outdoor Cameras', 'brand': 'D-Link', 'modelno': 'DCS-4703E', 'sku': 'Mini Bullet', 'key_features': ['Full HD resolution', 'Weatherproof housing', 'PoE support']}","{
  ""title"": ""\""Pyle PLCMTR71 Weatherproof Rearview Backup Camera System Kit with 7â€™â€™ LCD Color Monitor, IR Night Vision Camera, Dual DC Voltage 12-24 for Bus, Truck, Trailer, Van\"" \""Car Safety & Security - Page 11 | Auto Electronics Express\"""",
  ""category"": ""Automotive"",
  ""subcategory"": ""Car Electronics"",
  ""brand"": ""Pyle"",
  ""modelno"": ""PLCMTR71"",
  ""sku"": ""XXXXXX"",
  ""key_features"": [""Weatherproof"", ""Rearview camera"", ""7\"" LCD monitor"", ""IR night vision"", ""Dual DC voltage""]
}
",0
2986,39,39,"""Full HD Wireless Day Night Network Camera""@fi ""DCS-2230L Full Camera | D-Link Finland""@fi","""PROFESSIONAL IP CAMERA FULL HD CLOUD WIRELESS""@es WIRELESS - Black Friday 2017 ""@es",1
2987,105,444,"{'title': 'Nikkor AF-S 50mm f1.8G', 'category': 'Photography', 'subcategory': 'Lenses', 'brand': 'Nikon', 'modelno': '50mm f1.8G', 'sku': '123456789', 'key_features': ['Fast f/1.8 aperture', 'Sharp and clear images', 'Great for low-light photography']}","{'title': 'Panasonic Lumix DMC-FX55 (Silver)', 'category': 'Electronics', 'subcategory': 'Cameras', 'brand': 'Panasonic', 'modelno': 'DMC-FX55', 'sku': 'Silver', 'key_features': ['14.1 Megapixel', 'HD Video Recording', 'Intelligent Auto']}",0
2988,625,1383,"{
  ""title"": ""\""Camera IP Wi-fi hồng ngoại không dây WTC IP9506\"" Nhà Phân Phối Camera WinTech"" IP9506"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras"",
  ""brand"": ""WTC"",
  ""modelno"": ""IP9506"",
  ""sku"": ""WTC-IP9506"",
  ""key_features"": [""Wi-Fi connectivity"", ""Weatherproof"", ""HD resolution"", ""Night vision""]
}
","{'title': 'Pyle PLCMTR71 Weatherproof Rearview Backup Camera System Kit with 7Ã¢â\x82¬â\x84¢Ã¢â\x82¬â\x84¢ LCD Color Monitor, IR Night Vision Camera, Dual DC Voltage 12-24 for Bus, Truck, Trailer, Van', 'category': 'Car Safety & Security', 'subcategory': 'Accessories', 'brand': 'Pyle', 'modelno': 'PLCMTR71', 'sku': 'PLCMTR71', 'key_features': [""7' LCD Color Monitor"", 'IR Night Vision Camera', 'Dual DC Voltage 12-24', 'Bus', 'Truck', 'Trailer', 'Van']}",0
2989,1383,771,"{
  ""title"": ""\""Pyle PLCMTR71 Weatherproof Rearview Backup Camera System Kit with 7â€™â€™ LCD Color Monitor, IR Night Vision Camera, Dual DC Voltage 12-24 for Bus, Truck, Trailer, Van\""@en-US \""Accessories - Page 51 | EISF\""@en-US"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Accessories"",
  ""brand"": ""Pyle"",
  ""modelno"": ""PLCMTR71"",
  ""sku"": ""PLCMTR71-GRAY"",
  ""key_features"": [""Weatherproof"", ""Rearview Camera"", ""7' LCD Color Monitor"", ""IR Night Vision"", ""Dual DC Voltage""]
}
","{'title': '""Outdoor Full HD Vandal-Resistant Mini Fixed Smoked Dome Network Camera""@da ""DCS-6210BS Outdoor Camera | D-Link Denmark""@da', 'category': 'Security Cameras', 'subcategory': 'Outdoor Cameras', 'brand': 'D-Link', 'modelno': 'DCS-6210BS', 'sku': 'DCS-6210BS', 'key_features': ['Full HD resolution', 'Vandal-resistant', 'Weather-resistant', 'Smoked dome', 'Night vision', 'Motion detection']}",0
2990,993,1279,"{'title': '""GoPro Hero 6 Black"" ""GIZMAN - กล้อง GoPro Black ถ่าย 4K กันน้ำ GIZMAN Lifestyle Showroom""', 'category': 'Electronics', 'subcategory': 'Cameras', 'brand': 'GoPro', 'modelno': 'Hero 6 Black', 'sku': 'GIZMAN', 'key_features': ['4K recording', 'Waterproof', 'Touch Screen']}","{'title': '""GoPro HERO3 HDMI-Micro HDMI Cable - AHDMC-301""', 'category': 'Cameras & Optics', 'subcategory': 'Accessories', 'brand': 'GoPro', 'modelno': 'AHDMC-301', 'sku': 'GPC-201', 'key_features': ['High-definition video output', 'Micro HDMI to HDMI connection', 'Compatibility with GoPro HERO3 cameras']}",0
2991,343,343,"{
  ""title"": ""\""Manfrotto 502 Video Head MVH502AH\"" \""Camera & Photo Accessories - Page 341 | All Tech Toys\"""",
  ""category"": ""Camera & Photo Accessories"",
  ""subcategory"": ""Video Heads"",
  ""brand"": ""Manfrotto"",
  ""modelno"": ""MVH502AH"",
  ""sku"": ""Manfrotto-MVH502AH"",
  ""key_features"": [""Video Head"", ""3.5kg Load Capacity"", ""360° Pan Rotation"", ""90° Tilt Rotation""]
}
","{'title': 'Manfrotto 502HD Pro Video Head w/ Flat Base MVH502AH', 'category': 'Cameras & Optics', 'subcategory': 'Camera Supports', 'brand': 'Manfrotto', 'modelno': 'MVH502AH', 'sku': 'MVH502AH', 'key_features': ['Professional video head', 'Flat base', 'Precision controls']}",1
2992,326,737,"{
  ""title"": ""\""Canon EOS BG-E14 Batterij Grip 70D/80D - Prijzen \""@NL Tweakers\""@NL"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras & Accessories"",
  ""brand"": ""Canon"",
  ""modelno"": ""BG-E14"",
  ""sku"": ""70D/80D"",
  ""key_features"": [""Battery Grip"", ""70D/80D Compatibility"", ""Battery Charger""]
}
","{'title': 'Canon ST-E3-RT Speedlite Transmitter', 'category': 'Photography', 'subcategory': 'Lighting', 'brand': 'Canon', 'modelno': 'ST-E3-RT', 'sku': 'RT', 'key_features': ['Wireless triggering', 'Long range', 'Compatibility with Canon cameras']}",0
2993,444,578,"{
  ""title"": ""\""Panasonic Lumix DMC-FX55 (Silver)\""@en, \"" Panasonic (Silver) \""@en Overview - CNET""@en"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras"",
  ""brand"": ""Panasonic"",
  ""modelno"": ""DMC-FX55"",
  ""sku"": ""Silver"",
  ""key_features"": [""14.1 Megapixel"", ""HD Video Recording"", ""Intelligent Auto""]
}
","{
  ""title"": ""\""Videocámara CANON HFM-500\""@es"",
  ""category"": ""Cameras"",
  ""subcategory"": ""Camcorders"",
  ""brand"": ""Canon"",
  ""modelno"": ""HFM-500"",
  ""sku"": ""HFM-500"",
  ""key_features"": [""HD recording"", ""Easy to use"", ""Compact design""]
}
",0
2994,530,530,"{
  ""title"": ""\""Full HD Outdoor Mini Dome Camera\""@nb \""DCS-4802E Full Camera | D-Link Norge\""@nb"",
  ""category"": ""Security Cameras"",
  ""subcategory"": ""Outdoor Cameras"",
  ""brand"": ""D-Link"",
  ""modelno"": ""DCS-4802E"",
  ""sku"": ""DCS-4802E"",
  ""key_features"": [""Full HD resolution"", ""Weatherproof housing"", ""Night vision"", ""Motion detection""]
}
","{
  ""title"": ""\""Full HD Outdoor Mini Dome Camera""@pl ""DCS-4802E Full Camera | D-Link Polska""@pl"",
  ""category"": ""Security"",
  ""subcategory"": ""Surveillance Cameras"",
  ""brand"": ""D-Link"",
  ""modelno"": ""DCS-4802E"",
  ""sku"": ""Full Camera"",
  ""key_features"": [""Outdoor"", ""Mini Dome"", ""Full HD""]
}
",1
2995,679,679,"{
  ""title"": ""\""Sony HDR-CX405/B 9.2MP Video Recording Camcorder with 29.8mm Wide-Angle Carl Zeiss Zoom Lens (Black)\""@en-US \""Camcorder Bundles | EISF\""@en-US"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras & Optics > Camcorders"",
  ""brand"": ""Sony"",
  ""modelno"": ""HDR-CX405/B"",
  ""sku"": ""9.2MP Video Recording Camcorder"",
  ""key_features"": [""29.8mm Wide-Angle Carl Zeiss Zoom Lens"", ""HD Recording"", ""Easy Internet Sharing Feature""]
}
","{
  ""title"": ""\""SONY HDR-CX405B Videocámara Full HD 30X GRATIS Envío y Bolsa \""@es-ES - Todosonyc""@es-ES"",
  ""category"": ""Cameras"",
  ""subcategory"": ""Camcorders"",
  ""brand"": ""Sony"",
  ""modelno"": ""HDR-CX405B"",
  ""sku"": ""HDR-CX405B"",
  ""key_features"": [""Full HD resolution"", ""30x zoom"", ""Free shipping and case""]
}
",1
2996,1032,1032,"{'title': 'CÃ¡mara Vigilance Full HD Outdoor PoE Mini Bullet', 'category': 'Security Cameras', 'subcategory': 'Outdoor Cameras', 'brand': 'D-Link', 'modelno': 'DCS-4703E', 'sku': 'PoE Mini Bullet', 'key_features': ['Full HD resolution', 'Weatherproof housing', 'Power over Ethernet']}","{
  ""title"": ""\""VIGILANCE 3-MPIXEL OUTDOOR POE MINI BULLET CAMERA\""@es CAMERA - Black Friday 2017 ""@es"",
  ""category"": ""Cameras"",
  ""subcategory"": ""Outdoor Cameras"",
  ""brand"": ""Vigilance"",
  ""modelno"": ""3-Mpixel Outdoor PoE Mini Bullet Camera"",
  ""sku"": ""V3-MPOE-MINI"",
  ""key_features"": [""3-Mpixel"", ""Outdoor"", ""POE"", ""Mini Bullet"", ""Camera""]
}
",1
